wqms_id,dates,obs,unit,variable,streamflow,obs(ng/L)
wqms_07702105,2/25/2014,0.01,ug/l,PFOA,,1
wqms_07702105,3/28/2014,0.01,ug/l,PFOA,,1
wqms_07702105,5/20/2014,0.01,ug/l,PFOA,,10
wqms_07702105,1/22/2020,0.001,ug/l,PFOA,,10
wqms_07702105,2/26/2020,0.001,ug/l,PFOA,,10
wqms_07702105,3/31/2020,0.001,ug/l,PFOA,,10
wqms_07702105,4/22/2020,0.001,ug/l,PFOA,,1
wqms_07702105,5/22/2020,0.001,ug/l,PFOA,,1
wqms_07702105,6/29/2020,0.001,ug/l,PFOA,,1
wqms_07702105,7/20/2020,0.001,ug/l,PFOA,,1
wqms_07702105,8/31/2020,0.001,ug/l,PFOA,,1
wqms_07702105,9/30/2020,0.0022,ug/l,PFOA,,1
wqms_07702105,10/27/2020,0.001,ug/l,PFOA,,1
wqms_07702105,11/23/2020,0.001,ug/l,PFOA,,1
wqms_07702105,12/30/2020,0.001,ug/l,PFOA,,2.2
wqms_07702105,10/30/2023,0.0036,ug/l,PFOA,,1
wqms_07702105,12/5/2023,0.0029,ug/l,PFOA,,1
wqms_07702105,12/26/2023,0.0021,ug/l,PFOA,,1
wqms_07702106,1/30/2020,0.001,ug/l,PFOA,,3.6
wqms_07702106,2/27/2020,0.001,ug/l,PFOA,,2.9
wqms_07702106,3/25/2020,0.001,ug/l,PFOA,,2.1
wqms_07702106,4/17/2020,0.001,ug/l,PFOA,,1
wqms_07702106,5/20/2020,0.001,ug/l,PFOA,,1
wqms_07702106,6/10/2020,0.001,ug/l,PFOA,,1
wqms_07702106,7/13/2020,0.001,ug/l,PFOA,,1
wqms_07702106,8/14/2020,0.001,ug/l,PFOA,,1
wqms_07702106,9/23/2020,0.001,ug/l,PFOA,,1
wqms_07702106,10/28/2020,0.001,ug/l,PFOA,,1
wqms_07702106,11/23/2020,0.001,ug/l,PFOA,,1
wqms_07702106,12/30/2020,0.001,ug/l,PFOA,,1
wqms_07702107,1/29/2014,0.01,ug/l,PFOA,4.419022083,1
wqms_07702107,1/30/2019,0.001,ug/l,PFOA,1.420480371,1
wqms_07702107,2/26/2019,0.001,ug/l,PFOA,1.490266204,1
wqms_07702107,3/27/2019,0.001,ug/l,PFOA,1.470005751,10
wqms_07702107,4/30/2019,0.001,ug/l,PFOA,1.080555558,1
wqms_07702107,5/31/2019,0.001,ug/l,PFOA,0.79690975,1
wqms_07702107,6/24/2019,0.001,ug/l,PFOA,0.639328778,1
wqms_07702107,7/30/2019,0.002,ug/l,PFOA,0.398454875,1
wqms_07702107,8/23/2019,0.001,ug/l,PFOA,0.328668982,1
wqms_07702107,9/26/2019,0.001,ug/l,PFOA,0.353431702,1
wqms_07702107,10/29/2019,0.001,ug/l,PFOA,0.3917014,2
wqms_07702107,11/20/2019,0.001,ug/l,PFOA,0.895960629,1
wqms_07702107,12/26/2019,0.001,ug/l,PFOA,5.65040493,1
wqms_07702108,1/31/2014,0.01,ug/l,PFOA,261.0104065,1
wqms_07702108,2/28/2014,0.01,ug/l,PFOA,72.9003067,1
wqms_07702108,3/31/2014,0.01,ug/l,PFOA,30.21277237,1
wqms_07702108,4/22/2014,0.01,ug/l,PFOA,20.50048637,10
wqms_07702108,5/20/2014,0.01,ug/l,PFOA,14.30672264,10
wqms_07702108,1/30/2019,0.001,ug/l,PFOA,13.60883236,10
wqms_07702108,2/26/2019,0.001,ug/l,PFOA,12.30029202,10
wqms_07702108,3/26/2019,0.001,ug/l,PFOA,9.421499252,10
wqms_07702108,4/23/2019,0.001,ug/l,PFOA,10.99174881,1
wqms_07702108,5/31/2019,0.001,ug/l,PFOA,8.02572155,1
wqms_07702108,6/24/2019,0.001,ug/l,PFOA,5.61218977,1
wqms_07702108,7/30/2019,0.0029,ug/l,PFOA,4.187333107,1
wqms_07702108,8/23/2019,0.001,ug/l,PFOA,3.344050884,1
wqms_07702108,9/26/2019,0.001,ug/l,PFOA,3.867467403,1
wqms_07702108,10/29/2019,0.001,ug/l,PFOA,11.89318943,2.9
wqms_07702108,1/30/2020,0.001,ug/l,PFOA,21.48916245,1
wqms_07702108,2/27/2020,0.001,ug/l,PFOA,13.69606876,1
wqms_07702108,3/25/2020,0.001,ug/l,PFOA,11.1953001,1
wqms_07702108,4/17/2020,0.001,ug/l,PFOA,9.159790993,1
wqms_07702108,5/20/2020,0.001,ug/l,PFOA,17.38906479,1
wqms_07702108,6/10/2020,0.001,ug/l,PFOA,10.41017532,1
wqms_07702108,7/13/2020,0.001,ug/l,PFOA,5.61218977,1
wqms_07702108,8/14/2020,0.001,ug/l,PFOA,4.216411591,1
wqms_07702108,9/23/2020,0.001,ug/l,PFOA,4.12917614,1
wqms_07702108,10/28/2020,0.001,ug/l,PFOA,3.925625086,1
wqms_07702108,11/25/2020,0.001,ug/l,PFOA,3.227736235,1
wqms_07702108,12/29/2020,0.001,ug/l,PFOA,4.827064514,1
wqms_07702108,1/20/2021,0.001,ug/l,PFOA,4.827064514,1
wqms_07702108,2/24/2021,0.001,ug/l,PFOA,5.001537323,1
wqms_07702108,3/31/2021,0.001,ug/l,PFOA,3.867467403,1
wqms_07702108,4/22/2021,0.001,ug/l,PFOA,3.809309959,1
wqms_07702108,5/26/2021,0.001,ug/l,PFOA,5.205087662,1
wqms_07702108,6/23/2021,0.001,ug/l,PFOA,3.111421108,1
wqms_07702108,7/28/2021,0.001,ug/l,PFOA,2.733397961,1
wqms_07702108,8/27/2021,0.001,ug/l,PFOA,2.704319477,1
wqms_07702108,9/22/2021,0.001,ug/l,PFOA,2.442610979,1
wqms_07702108,10/27/2021,0.001,ug/l,PFOA,3.780231237,1
wqms_07702108,11/29/2021,0.001,ug/l,PFOA,10.78819847,1
wqms_07702108,12/17/2021,0.001,ug/l,PFOA,5.495874405,1
wqms_07702109,2/28/2014,0.003149271,ug/l,PFOA,4.488526344,1
wqms_07702109,3/31/2014,0.003413003,ug/l,PFOA,0.524821758,1
wqms_07702109,4/30/2014,0.003825479,ug/l,PFOA,0.156069443,1
wqms_07702109,1/30/2020,0.002,ug/l,PFOA,0.247109964,3.149271
wqms_07702109,2/27/2020,0.0022,ug/l,PFOA,0.123937488,3.413002775
wqms_07702109,3/25/2020,0.0026,ug/l,PFOA,0.101751156,3.825479246
wqms_07702109,4/17/2020,0.003,ug/l,PFOA,0.05202315,2
wqms_07702109,5/20/2020,0.0023,ug/l,PFOA,0.258585632,2.2
wqms_07702109,6/29/2020,0.0043,ug/l,PFOA,0.006885416,2.6
wqms_07702109,2/1/2023,0.0024,ug/l,PFOA,,3
wqms_07702109,2/22/2023,0.0027,ug/l,PFOA,,2.3
wqms_07702110,1/19/2021,0.0065,ug/l,PFOA,,4.3
wqms_07702110,2/18/2021,0.0061,ug/l,PFOA,,2.4
wqms_07702110,3/19/2021,0.0074,ug/l,PFOA,,2.7
wqms_07702110,4/15/2021,0.0068,ug/l,PFOA,,6.5
wqms_07702110,5/31/2021,0.0086,ug/l,PFOA,,6.1
wqms_07702110,6/18/2021,0.0066,ug/l,PFOA,,7.4
wqms_07702110,7/30/2021,0.0097,ug/l,PFOA,,6.8
wqms_07702110,8/27/2021,0.0068,ug/l,PFOA,,8.6
wqms_07702110,9/30/2021,0.0105,ug/l,PFOA,,6.6
wqms_07702110,10/29/2021,0.0072,ug/l,PFOA,,9.7
wqms_07702110,12/3/2021,0.01,ug/l,PFOA,,6.8
wqms_07702110,12/21/2021,0.0068,ug/l,PFOA,,10.5
wqms_07702110,1/19/2023,0.0056,ug/l,PFOA,,7.2
wqms_07702110,2/17/2023,0.0058,ug/l,PFOA,,10
wqms_07702110,3/24/2023,0.0078,ug/l,PFOA,,6.8
wqms_07702110,4/26/2023,0.0087,ug/l,PFOA,,5.6
wqms_07702110,6/2/2023,0.0081,ug/l,PFOA,,5.8
wqms_07702110,6/23/2023,0.0133,ug/l,PFOA,,7.8
wqms_07702110,8/9/2023,0.0097,ug/l,PFOA,,8.7
wqms_07702110,8/31/2023,0.0171,ug/l,PFOA,,8.1
wqms_07702110,9/22/2023,0.0215,ug/l,PFOA,,13.3
wqms_07702110,12/4/2023,0.0159,ug/l,PFOA,,9.7
wqms_07702110,12/28/2023,0.0076,ug/l,PFOA,,17.1
wqms_07702112,1/29/2019,0.0072,ug/l,PFOA,,21.5
wqms_07702112,2/27/2019,0.005,ug/l,PFOA,,15.9
wqms_07702112,3/26/2019,0.0055,ug/l,PFOA,,7.6
wqms_07702112,4/17/2019,0.0042,ug/l,PFOA,,7.2
wqms_07702112,5/24/2019,0.0058,ug/l,PFOA,,5
wqms_07702112,6/27/2019,0.0079,ug/l,PFOA,,5.5
wqms_07702112,7/18/2019,0.0125,ug/l,PFOA,,4.2
wqms_07702112,8/14/2019,0.002437017,ug/l,PFOA,,5.8
wqms_07702112,9/18/2019,0.0124,ug/l,PFOA,,7.9
wqms_07702112,10/10/2019,0.0094,ug/l,PFOA,,12.5
wqms_07702112,12/27/2019,0.0042,ug/l,PFOA,,2.437016779
wqms_07702112,1/29/2020,0.0046,ug/l,PFOA,,12.4
wqms_07702112,2/25/2020,0.0067,ug/l,PFOA,,9.4
wqms_07702112,3/19/2020,0.0042,ug/l,PFOA,,4.2
wqms_07702112,4/28/2020,0.0051,ug/l,PFOA,,4.6
wqms_07702112,5/26/2020,0.004,ug/l,PFOA,,6.7
wqms_07702112,6/29/2020,0.0048,ug/l,PFOA,,4.2
wqms_07702112,7/21/2020,0.0064,ug/l,PFOA,,5.1
wqms_07702112,8/13/2020,0.0078,ug/l,PFOA,,4
wqms_07702112,9/30/2020,0.0066,ug/l,PFOA,,4.8
wqms_07702112,10/29/2020,0.0058,ug/l,PFOA,,6.4
wqms_07702112,11/24/2020,0.0047,ug/l,PFOA,,7.8
wqms_07702112,12/16/2020,0.0051,ug/l,PFOA,,6.6
wqms_07702112,1/19/2021,0.0042,ug/l,PFOA,,5.8
wqms_07702112,2/18/2021,0.0046,ug/l,PFOA,,4.7
wqms_07702112,3/19/2021,0.0047,ug/l,PFOA,,5.1
wqms_07702112,4/15/2021,0.0063,ug/l,PFOA,,4.2
wqms_07702112,5/31/2021,0.0062,ug/l,PFOA,,4.6
wqms_07702112,6/18/2021,0.0125,ug/l,PFOA,,4.7
wqms_07702112,7/30/2021,0.0023,ug/l,PFOA,,6.3
wqms_07702112,8/27/2021,0.0154,ug/l,PFOA,,6.2
wqms_07702112,9/30/2021,0.0203,ug/l,PFOA,,12.5
wqms_07702112,10/29/2021,0.0078,ug/l,PFOA,,2.3
wqms_07702112,12/3/2021,0.0066,ug/l,PFOA,,15.4
wqms_07702112,12/21/2021,0.0069,ug/l,PFOA,,20.3
wqms_07702112,1/19/2023,0.0063,ug/l,PFOA,,7.8
wqms_07702112,2/17/2023,0.0217,ug/l,PFOA,,6.6
wqms_07702112,3/24/2023,0.0172,ug/l,PFOA,,6.9
wqms_07702112,4/26/2023,0.0145,ug/l,PFOA,,6.3
wqms_07702112,6/2/2023,0.0135,ug/l,PFOA,,21.7
wqms_07702112,6/23/2023,0.0109,ug/l,PFOA,,17.2
wqms_07702112,8/2/2023,0.0087,ug/l,PFOA,,14.5
wqms_07702112,8/31/2023,0.0099,ug/l,PFOA,,13.5
wqms_07702112,9/22/2023,0.0051,ug/l,PFOA,,10.9
wqms_07702112,12/4/2023,0.0108,ug/l,PFOA,,8.7
wqms_07702112,12/28/2023,0.0035,ug/l,PFOA,,9.9
wqms_07702113,1/27/2014,0.01,ug/l,PFOA,,5.1
wqms_07702113,2/10/2014,0.01,ug/l,PFOA,,10.8
wqms_07702113,3/11/2014,0.01,ug/l,PFOA,,3.5
wqms_07702113,4/15/2014,0.01,ug/l,PFOA,,10
wqms_07702113,5/23/2014,0.01,ug/l,PFOA,,10
wqms_07702113,1/22/2020,0.001,ug/l,PFOA,,10
wqms_07702113,2/26/2020,0.001,ug/l,PFOA,,10
wqms_07702113,3/24/2020,0.001,ug/l,PFOA,,10
wqms_07702113,4/30/2020,0.001,ug/l,PFOA,,1
wqms_07702113,5/27/2020,0.001,ug/l,PFOA,,1
wqms_07702113,7/1/2020,0.001,ug/l,PFOA,,1
wqms_07702113,7/22/2020,0.001,ug/l,PFOA,,1
wqms_07702113,8/26/2020,0.001,ug/l,PFOA,,1
wqms_07702113,9/29/2020,0.001,ug/l,PFOA,,1
wqms_07702113,10/22/2020,0.001,ug/l,PFOA,,1
wqms_07702113,11/25/2020,0.001,ug/l,PFOA,,1
wqms_07702113,12/17/2020,0.001,ug/l,PFOA,,1
wqms_07702114,1/23/2019,0.001,ug/l,PFOA,,1
wqms_07702114,2/28/2019,0.001,ug/l,PFOA,,1
wqms_07702114,3/19/2019,0.001,ug/l,PFOA,,1
wqms_07702114,4/25/2019,0.001,ug/l,PFOA,,1
wqms_07702114,5/24/2019,0.001,ug/l,PFOA,,1
wqms_07702114,6/18/2019,0.001,ug/l,PFOA,,1
wqms_07702114,7/25/2019,0.001,ug/l,PFOA,,1
wqms_07702114,8/29/2019,0.001,ug/l,PFOA,,1
wqms_07702114,9/27/2019,0.001,ug/l,PFOA,,1
wqms_07702114,10/25/2019,0.001,ug/l,PFOA,,1
wqms_07702114,11/20/2019,0.001,ug/l,PFOA,,1
wqms_07702114,12/12/2019,0.001,ug/l,PFOA,,1
wqms_07702115,1/10/2014,0.01,ug/l,PFOA,,1
wqms_07702115,2/10/2014,0.01,ug/l,PFOA,,1
wqms_07702115,2/27/2014,0.01,ug/l,PFOA,,1
wqms_07702115,3/12/2014,0.01,ug/l,PFOA,,10
wqms_07702115,4/14/2014,0.01,ug/l,PFOA,,10
wqms_07702115,5/23/2014,0.01,ug/l,PFOA,,10
wqms_07702115,1/22/2020,0.001,ug/l,PFOA,,10
wqms_07702115,2/26/2020,0.001,ug/l,PFOA,,10
wqms_07702115,3/24/2020,0.001,ug/l,PFOA,,10
wqms_07702115,4/30/2020,0.001,ug/l,PFOA,,1
wqms_07702115,5/27/2020,0.001,ug/l,PFOA,,1
wqms_07702115,7/1/2020,0.001,ug/l,PFOA,,1
wqms_07702115,7/30/2020,0.001,ug/l,PFOA,,1
wqms_07702115,8/26/2020,0.001,ug/l,PFOA,,1
wqms_07702115,9/29/2020,0.001,ug/l,PFOA,,1
wqms_07702115,11/25/2020,0.001,ug/l,PFOA,,1
wqms_07702115,12/17/2020,0.001,ug/l,PFOA,,1
wqms_07702116,1/22/2020,0.001,ug/l,PFOA,6.509462357,1
wqms_07702116,2/26/2020,0.001,ug/l,PFOA,3.759201288,1
wqms_07702116,3/24/2020,0.001,ug/l,PFOA,4.189409733,1
wqms_07702116,4/30/2020,0.001,ug/l,PFOA,2.93975687,1
wqms_07702116,5/27/2020,0.001,ug/l,PFOA,5.090798378,1
wqms_07702116,7/1/2020,0.001,ug/l,PFOA,4.870572567,1
wqms_07702116,7/22/2020,0.001,ug/l,PFOA,2.980729103,1
wqms_07702116,8/26/2020,0.001,ug/l,PFOA,2.028125048,1
wqms_07702116,9/29/2020,0.001,ug/l,PFOA,1.807899356,1
wqms_07702116,10/22/2020,0.001,ug/l,PFOA,4.660590649,1
wqms_07702116,11/25/2020,0.001,ug/l,PFOA,3.272656202,1
wqms_07702116,12/17/2020,0.001,ug/l,PFOA,5.961458206,1
wqms_07702116,12/7/2023,0.0061,ug/l,PFOA,,1
wqms_07702117,1/10/2014,0.01,ug/l,PFOA,,1
wqms_07702117,2/10/2014,0.01,ug/l,PFOA,,1
wqms_07702117,3/28/2014,0.01,ug/l,PFOA,,6.1
wqms_07702117,4/28/2014,0.01,ug/l,PFOA,,10
wqms_07702117,5/20/2014,0.01,ug/l,PFOA,,10
wqms_07702117,1/15/2020,0.001,ug/l,PFOA,,10
wqms_07702117,2/19/2020,0.001,ug/l,PFOA,,10
wqms_07702117,3/24/2020,0.001,ug/l,PFOA,,10
wqms_07702117,4/30/2020,0.001,ug/l,PFOA,,1
wqms_07702117,5/27/2020,0.001,ug/l,PFOA,,1
wqms_07702117,7/1/2020,0.001,ug/l,PFOA,,1
wqms_07702117,7/30/2020,0.001,ug/l,PFOA,,1
wqms_07702117,8/26/2020,0.001,ug/l,PFOA,,1
wqms_07702117,9/29/2020,0.001,ug/l,PFOA,,1
wqms_07702117,10/22/2020,0.001,ug/l,PFOA,,1
wqms_07702117,11/25/2020,0.001,ug/l,PFOA,,1
wqms_07702117,12/14/2020,0.001,ug/l,PFOA,,1
wqms_07702118,1/27/2014,0.01,ug/l,PFOA,,1
wqms_07702118,2/20/2014,0.01,ug/l,PFOA,,1
wqms_07702118,3/11/2014,0.01,ug/l,PFOA,,1
wqms_07702118,4/15/2014,0.01,ug/l,PFOA,,10
wqms_07702118,1/21/2020,0.001,ug/l,PFOA,,10
wqms_07702118,2/21/2020,0.001,ug/l,PFOA,,10
wqms_07702118,3/26/2020,0.001,ug/l,PFOA,,10
wqms_07702118,4/24/2020,0.001,ug/l,PFOA,,1
wqms_07702118,5/22/2020,0.001,ug/l,PFOA,,1
wqms_07702118,6/18/2020,0.0048,ug/l,PFOA,,1
wqms_07702118,7/23/2020,0.001,ug/l,PFOA,,1
wqms_07702118,8/18/2020,0.001,ug/l,PFOA,,1
wqms_07702118,9/17/2020,0.001,ug/l,PFOA,,4.8
wqms_07702118,10/13/2020,0.001,ug/l,PFOA,,1
wqms_07702118,11/24/2020,0.001,ug/l,PFOA,,1
wqms_07702118,12/14/2020,0.001,ug/l,PFOA,,1
wqms_07702119,1/30/2019,0.001,ug/l,PFOA,0.925196767,1
wqms_07702119,2/20/2019,0.001,ug/l,PFOA,2.409814835,1
wqms_07702119,3/27/2019,0.001,ug/l,PFOA,0.918741882,1
wqms_07702119,4/24/2019,0.001,ug/l,PFOA,1.209210515,1
wqms_07702119,5/28/2019,0.001,ug/l,PFOA,1.140358686,1
wqms_07702119,6/26/2019,0.001,ug/l,PFOA,0.509934008,1
wqms_07702119,10/28/2019,0.001,ug/l,PFOA,0.548663199,1
wqms_07702119,11/26/2019,0.001,ug/l,PFOA,4.737867832,1
wqms_07702119,12/18/2019,0.001,ug/l,PFOA,3.449047565,1
wqms_07702120,1/15/2014,0.01,ug/l,PFOA,,1
wqms_07702120,2/5/2014,0.01,ug/l,PFOA,,1
wqms_07702120,3/3/2014,0.01,ug/l,PFOA,,1
wqms_07702120,4/3/2014,0.01,ug/l,PFOA,,10
wqms_07702120,5/2/2014,0.01,ug/l,PFOA,,10
wqms_07702120,1/9/2020,0.001,ug/l,PFOA,,10
wqms_07702120,2/5/2020,0.001,ug/l,PFOA,,10
wqms_07702120,3/4/2020,0.001,ug/l,PFOA,,10
wqms_07702120,4/8/2020,0.001,ug/l,PFOA,,1
wqms_07702120,5/7/2020,0.001,ug/l,PFOA,,1
wqms_07702120,6/9/2020,0.001,ug/l,PFOA,,1
wqms_07702120,7/6/2020,0.001,ug/l,PFOA,,1
wqms_07702120,8/5/2020,0.001,ug/l,PFOA,,1
wqms_07702120,9/7/2020,0.001,ug/l,PFOA,,1
wqms_07702120,10/6/2020,0.001,ug/l,PFOA,,1
wqms_07702120,11/4/2020,0.001,ug/l,PFOA,,1
wqms_07702120,12/2/2020,0.001,ug/l,PFOA,,1
wqms_07702121,1/22/2020,0.001,ug/l,PFOA,,1
wqms_07702121,2/26/2020,0.001,ug/l,PFOA,,1
wqms_07702121,3/31/2020,0.001,ug/l,PFOA,,1
wqms_07702121,5/22/2020,0.001,ug/l,PFOA,,1
wqms_07702121,6/29/2020,0.001,ug/l,PFOA,,1
wqms_07702121,7/20/2020,0.001,ug/l,PFOA,,1
wqms_07702121,8/31/2020,0.001,ug/l,PFOA,,1
wqms_07702121,9/30/2020,0.001,ug/l,PFOA,,1
wqms_07702121,10/27/2020,0.001,ug/l,PFOA,,1
wqms_07702121,11/25/2020,0.001,ug/l,PFOA,,1
wqms_07702121,12/30/2020,0.001,ug/l,PFOA,,1
wqms_07702122,1/29/2014,0.01,ug/l,PFOA,,1
wqms_07702122,3/17/2014,0.01,ug/l,PFOA,,1
wqms_07702122,5/20/2014,0.01,ug/l,PFOA,,1
wqms_07702122,1/31/2019,0.001,ug/l,PFOA,,10
wqms_07702122,2/26/2019,0.001,ug/l,PFOA,,10
wqms_07702122,3/27/2019,0.001,ug/l,PFOA,,10
wqms_07702122,4/30/2019,0.001,ug/l,PFOA,,1
wqms_07702122,5/23/2019,0.001,ug/l,PFOA,,1
wqms_07702122,6/24/2019,0.001,ug/l,PFOA,,1
wqms_07702122,7/30/2019,0.001,ug/l,PFOA,,1
wqms_07702122,8/23/2019,0.001,ug/l,PFOA,,1
wqms_07702122,9/26/2019,0.001,ug/l,PFOA,,1
wqms_07702122,11/20/2019,0.001,ug/l,PFOA,,1
wqms_07702122,3/25/2020,0.001,ug/l,PFOA,,1
wqms_07702122,4/17/2020,0.001,ug/l,PFOA,,1
wqms_07702122,5/20/2020,0.001,ug/l,PFOA,,1
wqms_07702122,6/10/2020,0.001,ug/l,PFOA,,1
wqms_07702122,7/13/2020,0.001,ug/l,PFOA,,1
wqms_07702122,8/14/2020,0.001,ug/l,PFOA,,1
wqms_07702122,9/23/2020,0.001,ug/l,PFOA,,1
wqms_07702122,10/28/2020,0.001,ug/l,PFOA,,1
wqms_07702122,11/23/2020,0.001,ug/l,PFOA,,1
wqms_07702122,12/30/2020,0.001,ug/l,PFOA,,1
wqms_07702123,1/28/2014,0.01,ug/l,PFOA,,1
wqms_07702123,4/28/2014,0.01,ug/l,PFOA,,1
wqms_07702123,1/27/2020,0.001,ug/l,PFOA,,1
wqms_07702123,2/19/2020,0.001,ug/l,PFOA,,10
wqms_07702123,3/26/2020,0.001,ug/l,PFOA,,10
wqms_07702123,4/20/2020,0.001,ug/l,PFOA,,1
wqms_07702123,5/25/2020,0.001,ug/l,PFOA,,1
wqms_07702123,6/19/2020,0.001,ug/l,PFOA,,1
wqms_07702123,7/27/2020,0.001,ug/l,PFOA,,1
wqms_07702123,8/21/2020,0.001,ug/l,PFOA,,1
wqms_07702123,9/22/2020,0.001,ug/l,PFOA,,1
wqms_07702123,10/21/2020,0.001,ug/l,PFOA,,1
wqms_07702123,11/23/2020,0.001,ug/l,PFOA,,1
wqms_07702123,12/8/2020,0.001,ug/l,PFOA,,1
wqms_07702124,1/10/2014,0.01,ug/l,PFOA,,1
wqms_07702124,2/7/2014,0.01,ug/l,PFOA,,1
wqms_07702124,3/5/2014,0.01,ug/l,PFOA,,1
wqms_07702124,4/7/2014,0.01,ug/l,PFOA,,10
wqms_07702124,5/13/2014,0.01,ug/l,PFOA,,10
wqms_07702124,1/14/2020,0.001,ug/l,PFOA,,10
wqms_07702124,2/12/2020,0.001,ug/l,PFOA,,10
wqms_07702124,3/10/2020,0.001,ug/l,PFOA,,10
wqms_07702124,4/9/2020,0.001,ug/l,PFOA,,1
wqms_07702124,5/13/2020,0.001,ug/l,PFOA,,1
wqms_07702124,6/9/2020,0.001,ug/l,PFOA,,1
wqms_07702124,7/16/2020,0.001,ug/l,PFOA,,1
wqms_07702124,8/11/2020,0.001,ug/l,PFOA,,1
wqms_07702124,9/28/2020,0.001,ug/l,PFOA,,1
wqms_07702124,10/12/2020,0.001,ug/l,PFOA,,1
wqms_07702124,11/10/2020,0.001,ug/l,PFOA,,1
wqms_07702124,12/7/2020,0.001,ug/l,PFOA,,1
wqms_07702125,1/10/2014,0.01,ug/l,PFOA,,1
wqms_07702125,5/13/2014,0.01,ug/l,PFOA,,1
wqms_07702125,1/10/2019,0.001,ug/l,PFOA,,1
wqms_07702125,2/8/2019,0.001,ug/l,PFOA,,10
wqms_07702125,3/8/2019,0.001,ug/l,PFOA,,10
wqms_07702125,4/8/2019,0.001,ug/l,PFOA,,1
wqms_07702125,5/13/2019,0.001,ug/l,PFOA,,1
wqms_07702125,6/11/2019,0.001,ug/l,PFOA,,1
wqms_07702125,7/9/2019,0.001,ug/l,PFOA,,1
wqms_07702125,8/9/2019,0.001,ug/l,PFOA,,1
wqms_07702125,9/6/2019,0.001,ug/l,PFOA,,1
wqms_07702125,10/11/2019,0.001,ug/l,PFOA,,1
wqms_07702125,11/12/2019,0.001,ug/l,PFOA,,1
wqms_07702125,12/20/2019,0.001,ug/l,PFOA,,1
wqms_07702126,1/14/2019,0.001,ug/l,PFOA,,1
wqms_07702126,2/12/2019,0.001,ug/l,PFOA,,1
wqms_07702126,3/11/2019,0.001,ug/l,PFOA,,1
wqms_07702126,4/9/2019,0.001,ug/l,PFOA,,1
wqms_07702126,5/14/2019,0.001,ug/l,PFOA,,1
wqms_07702126,6/12/2019,0.001,ug/l,PFOA,,1
wqms_07702126,7/11/2019,0.001,ug/l,PFOA,,1
wqms_07702126,8/12/2019,0.001,ug/l,PFOA,,1
wqms_07702126,9/10/2019,0.0021,ug/l,PFOA,,1
wqms_07702126,11/13/2019,0.001,ug/l,PFOA,,1
wqms_07702126,12/5/2019,0.001,ug/l,PFOA,,1
wqms_07702127,1/16/2014,0.01,ug/l,PFOA,17.00055504,2.1
wqms_07702127,2/5/2014,0.01,ug/l,PFOA,14.90014076,1
wqms_07702127,3/28/2014,0.01,ug/l,PFOA,7.208472252,1
wqms_07702127,4/11/2014,0.01,ug/l,PFOA,5.226388454,10
wqms_07702127,5/7/2014,0.01,ug/l,PFOA,4.970000267,10
wqms_07702127,6/26/2014,0.01,ug/l,PFOA,1.725694299,10
wqms_07702127,1/9/2019,0.001,ug/l,PFOA,9.042638779,10
wqms_07702127,2/11/2019,0.001,ug/l,PFOA,29.00152779,10
wqms_07702127,3/7/2019,0.001,ug/l,PFOA,13.5984726,10
wqms_07702127,4/5/2019,0.001,ug/l,PFOA,18.59805679,1
wqms_07702127,5/10/2019,0.001,ug/l,PFOA,21.30000114,1
wqms_07702127,6/7/2019,0.001,ug/l,PFOA,3.402083397,1
wqms_07702127,7/8/2019,0.001,ug/l,PFOA,1.922916651,1
wqms_07702127,8/9/2019,0.001,ug/l,PFOA,2.169444561,1
wqms_07702127,9/6/2019,0.001,ug/l,PFOA,0.828333318,1
wqms_07702127,10/25/2019,0.001,ug/l,PFOA,14.29861069,1
wqms_07702127,11/8/2019,0.001,ug/l,PFOA,26.39819527,1
wqms_07702127,12/4/2019,0.001,ug/l,PFOA,23.30180359,1
wqms_07702127,1/13/2020,0.001,ug/l,PFOA,13.5984726,1
wqms_07702127,2/11/2020,0.001,ug/l,PFOA,27.69986153,1
wqms_07702127,3/9/2020,0.001,ug/l,PFOA,53.60499573,1
wqms_07702127,4/8/2020,0.001,ug/l,PFOA,5.255972385,1
wqms_07702127,5/12/2020,0.001,ug/l,PFOA,17.79930496,1
wqms_07702127,6/8/2020,0.001,ug/l,PFOA,7.277500153,1
wqms_07702127,7/15/2020,0.001,ug/l,PFOA,2.494861126,1
wqms_07702127,8/10/2020,0.001,ug/l,PFOA,0.877638876,1
wqms_07702127,9/10/2020,0.001,ug/l,PFOA,0.848055542,1
wqms_07702127,10/8/2020,0.001,ug/l,PFOA,34.3955574,1
wqms_07702127,11/9/2020,0.001,ug/l,PFOA,11.80375004,1
wqms_07702127,12/4/2020,0.001,ug/l,PFOA,8.342499733,1
wqms_07702128,1/16/2014,0.01,ug/l,PFOA,28.90498352,1
wqms_07702128,2/5/2014,0.01,ug/l,PFOA,25.69817352,1
wqms_07702128,3/28/2014,0.01,ug/l,PFOA,10.20347214,1
wqms_07702128,4/11/2014,0.01,ug/l,PFOA,6.486493111,10
wqms_07702128,5/7/2014,0.01,ug/l,PFOA,6.049201488,10
wqms_07702128,6/26/2014,0.01,ug/l,PFOA,2.536291838,10
wqms_07702128,1/13/2020,0.001,ug/l,PFOA,17.50624275,10
wqms_07702128,2/11/2020,0.001,ug/l,PFOA,40.30371857,10
wqms_07702128,3/9/2020,0.001,ug/l,PFOA,75.79722595,10
